Index,IncidentID,MakeDescription,ModelDescription,CollisionTime,CollisionDate
0,24442346,CHEVROLET,SONIC,20.0,2019-01-01
1,24442536,FORD,TAURUS,14.0,2019-01-01
2,24440390,HYUNDAI,ELANTRA,18.0,2019-01-01
3,24442531,NISSAN,QUEST,9.0,2019-01-01
4,24438620,MITSUBISHI,LANCER,3.0,2019-01-01
5,26127485,TOYOTA,COROLLA,23.0,2019-01-01
6,24438620,CHEVROLET,CRUZE,3.0,2019-01-01
7,26127485,OLDSMOBILE,REGENCY,23.0,2019-01-01
8,26123340,CHEVROLET,MALIBU,2.0,2019-01-01
9,26123340,CHEVROLET,IMP,2.0,2019-01-01
10,24450508,NISSAN,ROGUE,14.0,2019-01-01
11,24442330,KIA MOTORS CORP,RIO,18.0,2019-01-01
12,24556990,TOYOTA,HIGHLANDER,17.0,2019-01-01
13,24442558,AUDI,A5,19.0,2019-01-01
14,24442336,FORD,MUSTANG,3.0,2019-01-01
15,24465911,HYUNDAI,ELANTRA,10.0,2019-01-01
16,24465911,ACURA,TL,10.0,2019-01-01
17,24442340,CHEVROLET,BERETTA,18.0,2019-01-01
18,24497494,CHEVROLET,CAMARO,4.0,2019-01-01
19,24438964,CHEVROLET,MALIBU,15.0,2019-01-01
20,24438964,FORD,TAURUS,15.0,2019-01-01
21,24442354,FORD,F150,20.0,2019-01-01
22,24442546,FORD,EDGE,20.0,2019-01-01
23,24442311,SUBARU,OUTBACK,22.0,2019-01-01
24,24442536,CHEVROLET,EQUINOX,14.0,2019-01-01
25,24442344,FORD,EXPLORER,22.0,2019-01-01
26,24480540,LEXUS,GS300,13.0,2019-01-01
27,24442331,FORD,FUSION,14.0,2019-01-01
28,24480540,HONDA,CIVIC,13.0,2019-01-01
29,24442346,TOYOTA,RAV4,20.0,2019-01-01
30,26127656,TOYOTA,COROLLA,11.0,2019-01-01
31,26684362,KIA MOTORS CORP,FORTE,5.0,2019-01-01
32,24442340,HONDA,CIVIC,18.0,2019-01-01
33,24440390,DODGE,DAKOTA,18.0,2019-01-01
34,24442311,FORD,F150,22.0,2019-01-01
35,24442338,HONDA,CIVIC,12.0,2019-01-01
36,24453036,DODGE,AVENGER,12.0,2019-01-01
37,24453036,FORD,FOCUS,12.0,2019-01-01
38,24442545,CHEVROLET,MONTE CARLO,22.0,2019-01-01
39,24442545,CHEVROLET,CAVALIER,22.0,2019-01-01
40,24444711,CHEVROLET,CAMARO,1.0,2019-01-01
41,24442336,KIA MOTORS CORP,FORTE,3.0,2019-01-01
42,24464478,CHEVROLET,MALIBU,14.0,2019-01-01
43,24556990,HYUNDAI,ELANTRA,17.0,2019-01-01
44,24444711,MAZDA,3,1.0,2019-01-01
45,24442334,CHEVROLET,MALIBU,11.0,2019-01-01
46,24556990,KIA MOTORS CORP,OPTIMA,17.0,2019-01-01
47,24438604,CHEVROLET,2 DOOR CONVENTIONAL CAB 4X2,23.0,2019-01-01
48,24442357,FORD,F350,20.0,2019-01-01
49,24442344,NISSAN,ALTIMA,22.0,2019-01-01
50,24442348,DODGE,DART,18.0,2019-01-01
51,24442348,VOLKSWAGEN,PASSAT,18.0,2019-01-01
52,24442331,BUICK,ENCORE,14.0,2019-01-01
53,24442354,TOYOTA,COROLLA,20.0,2019-01-01
54,24442357,MITSUBISHI,LANCER,20.0,2019-01-01
55,24464512,CHEVROLET,IMPALA,4.0,2019-01-01
56,24442527,HONDA,ACCORD,13.0,2019-01-01
57,24442527,VOLKSWAGEN,JETTA,13.0,2019-01-01
58,24442356,TOYOTA,YARIS,21.0,2019-01-01
59,24442546,TOYOTA,RAV4,20.0,2019-01-01
60,24442324,HONDA,CRV,14.0,2019-01-01
61,24444713,FORD,TAURUS,11.0,2019-01-01
62,24464478,JEEP,COMPASS,14.0,2019-01-01
63,24464512,DODGE,CHALLENGER,4.0,2019-01-01
64,24442330,ISUZU,RODEO,18.0,2019-01-01
65,24442558,FORD,EXPEDITION,19.0,2019-01-01
66,24480549,TOYOTA,CAMRY,13.0,2019-01-01
67,24450507,FORD,EXPLORER,18.0,2019-01-01
68,24442531,NISSAN,ROGUE,9.0,2019-01-01
69,24442545,JEEP,LIBERTY,22.0,2019-01-01
70,24447583,TOYOTA,CAMRY,5.0,2019-01-01
71,24442356,NISSAN,MURANO,21.0,2019-01-01
72,24465911,ACURA,MDX,10.0,2019-01-01
73,24442539,CHEVROLET,EQUINOX,18.0,2019-01-01
74,24450507,HONDA,ACCORD,18.0,2019-01-01
75,24444713,KIA MOTORS CORP,OPTIMA,11.0,2019-01-01
76,24447564,FORD,TAURUS,5.0,2019-01-01
77,24447564,CHEVROLET,SILVERADO,5.0,2019-01-01
78,24442334,JEEP,LIBERTY,11.0,2019-01-01
79,24447583,CHEVROLET,IMPALA,5.0,2019-01-01
80,26127481,HONDA,ACCORD,10.0,2019-01-01
81,24442324,NISSAN,ROGUE,14.0,2019-01-01
82,24442548,PONTIAC,GRAND AM,22.0,2019-01-01
83,24442551,FORD,FUSION,18.0,2019-01-01
84,24442551,LEXUS,ES330,18.0,2019-01-01
85,24438604,CHEVROLET,MALIBU,23.0,2019-01-01
86,24442548,FORD,FUSION,22.0,2019-01-01
87,24445750,GENERAL MOTORS CORP,TERRAIN,17.0,2019-01-02
88,24445784,CHEVROLET,TRACKER TRA,18.0,2019-01-02
89,24469447,FORD,TAURUS,3.0,2019-01-02
90,24445750,FORD,EXPLORER,17.0,2019-01-02
91,24447552,CHRYSLER,300 TOURING,9.0,2019-01-02
92,24447576,FORD,F350,17.0,2019-01-02
93,24453078,KIA MOTORS CORP,OPTIMA,13.0,2019-01-02
94,24477758,DODGE,CARAVAN,14.0,2019-01-02
95,24447560,TOYOTA,RAV4,16.0,2019-01-02
96,24469395,NISSAN,MAXIMA,14.0,2019-01-02
97,26133756,GENERAL MOTORS CORP,SIERRA,20.0,2019-01-02
98,24539428,TOYOTA,COROLLA,7.0,2019-01-02
99,24453078,HONDA,CIVIC,13.0,2019-01-02
100,24447552,TOYOTA,CAMRY,9.0,2019-01-02
101,24444299,MAZDA,MAZDA 6,7.0,2019-01-02
102,24447557,FORD,MUSTANG,15.0,2019-01-02
103,24444710,TOYOTA,SOLARA,13.0,2019-01-02
104,24447593,DODGE,CHALLENGER,22.0,2019-01-02
105,24447577,INTERNATIONAL,4300 SERIES,21.0,2019-01-02
106,24452459,CADILLAC,XTS,15.0,2019-01-02
107,24453027,HONDA,CRV,17.0,2019-01-02
108,24453071,CHEVROLET,SMALL CONVNTNL CAB 4X2 EX,15.0,2019-01-02
109,24469395,CHEVROLET,MALIBU,14.0,2019-01-02
110,24469431,CHEVROLET,IMPALA,19.0,2019-01-02
111,24447577,JEEP,CHEROKEE,21.0,2019-01-02
112,24447588,LEXUS,GX460,18.0,2019-01-02
113,24453051,CHEVROLET,MONTE CARLO,14.0,2019-01-02
114,24469431,TOYOTA,CAMRY,19.0,2019-01-02
115,24566527,CHEVROLET,IMPALA,12.0,2019-01-02
116,24447594,HYUNDAI,SANTA FE,17.0,2019-01-02
117,24447547,JEEP,GRAND CHEROKEE,11.0,2019-01-02
118,24449904,FORD,TAURUS,14.0,2019-01-02
119,24539428,HONDA,PILOT,7.0,2019-01-02
120,24447553,CHEVROLET,EQUINOX,9.0,2019-01-02
121,24453075,FORD,FUSION,18.0,2019-01-02
122,24453038,UNKNOWN,UNKNOWN,20.0,2019-01-02
123,24924402,HYUNDAI,ELANTRA,21.0,2019-01-02
124,24924402,NISSAN,ALTIMA,21.0,2019-01-02
125,24924402,BUICK,LACROSSE,21.0,2019-01-02
126,24453025,KENWORTH,T7 SERIES,13.0,2019-01-02
127,24447572,NISSAN,NV2500,12.0,2019-01-02
128,24451124,FORD,ESCAPE,16.0,2019-01-02
129,24453041,FORD,RANGER,8.0,2019-01-02
130,24453041,FORD,F150,8.0,2019-01-02
131,26133903,TOYOTA,PRIUS,14.0,2019-01-02
132,24445784,FORD,F350,18.0,2019-01-02
133,24449904,FORD,F350,14.0,2019-01-02
134,24453071,GENERAL MOTORS CORP,TERRAIN,15.0,2019-01-02
135,24453075,LINCOLN,MKX,18.0,2019-01-02
136,24442353,CHEVROLET,TRAX,7.0,2019-01-02
137,24464519,CHEVROLET,IMPALA,18.0,2019-01-02
138,24447567,"FREIGHTLINER, STERLING DI",L9500 SERIES,14.0,2019-01-02
139,24475229,TOYOTA,COROLLA,13.0,2019-01-02
140,24447560,CHEVROLET,TAHOE,16.0,2019-01-02
141,24453075,PONTIAC,MONTANA,18.0,2019-01-02
142,24453058,HONDA,ODYSSEY,11.0,2019-01-02
143,24469447,MERCURY,GRAND MARQUIS,3.0,2019-01-02
144,24447571,KIA MOTORS CORP,SORENTO,17.0,2019-01-02
145,24447569,FORD,EDGE,12.0,2019-01-02
146,24442592,KIA MOTORS CORP,SEDONA,8.0,2019-01-02
147,24447553,MERCURY,NAUTICA VILLAGER,9.0,2019-01-02
148,24447550,GENERAL MOTORS CORP,YUKON,10.0,2019-01-02
149,24447549,FREIGHTLINER,LONG CONVENTIONAL,12.0,2019-01-02
150,24447230,MAZDA,MAZDA 6,18.0,2019-01-02
151,24447594,NISSAN,ROGUE,17.0,2019-01-02
152,24442352,DODGE,DURANGO,3.0,2019-01-02
153,24452460,DODGE,CARAVAN,15.0,2019-01-02
154,24453051,FORD,TRANSIT CONNECT,14.0,2019-01-02
155,24442592,FORD,EDGE,8.0,2019-01-02
156,24475229,VOLKSWAGEN,JETTA,13.0,2019-01-02
157,24464519,BUICK,LACROSSE,18.0,2019-01-02
158,24447542,HONDA,ACCORD,8.0,2019-01-02
159,24447558,VOLVO,850 SERIES,15.0,2019-01-02
160,24447567,TOYOTA,CAMRY,14.0,2019-01-02
161,24451124,TOYOTA,AVALON,16.0,2019-01-02
162,24447562,KIA MOTORS CORP,SOUL,11.0,2019-01-02
163,24444292,SUBARU,LEGACY,11.0,2019-01-02
164,24445747,HYUNDAI,SANTA FE,17.0,2019-01-02
165,24453075,PONTIAC,GRAND PRIX,18.0,2019-01-02
166,24566527,MAZDA,3,12.0,2019-01-02
167,24447593,PONTIAC,G6,22.0,2019-01-02
168,24453058,CHEVROLET,MALIBU,11.0,2019-01-02
169,24447550,FORD,RANGER,10.0,2019-01-02
170,24447572,CHEVROLET,SILVERADO 4X4,12.0,2019-01-02
171,24444710,TOYOTA,TACOMA,13.0,2019-01-02
172,24447570,FORD,F150,7.0,2019-01-02
173,24586618,CHEVROLET,EXPRESS,8.0,2019-01-02
174,24452460,TOYOTA,COROLLA,15.0,2019-01-02
175,26133756,KIA MOTORS CORP,SEDONA,20.0,2019-01-02
176,26133903,FORD,ECONOLINE E350,14.0,2019-01-02
177,24447589,CHRYSLER,CIRRUS,20.0,2019-01-02
178,24469342,BUICK,LE SABRE,11.0,2019-01-02
179,24447589,BUICK,ENCORE,20.0,2019-01-02
180,24447557,NISSAN,VERSA,15.0,2019-01-02
181,24447562,JAGUAR,X-TYPE,11.0,2019-01-02
182,24447571,CHEVROLET,SML CNV CAB 4X2-CMRCL BOD,17.0,2019-01-02
183,24447561,MAZDA,MAZDA 6,8.0,2019-01-02
184,24445747,VOLKSWAGEN,PASSAT,17.0,2019-01-02
185,24447561,DODGE,AVENGER,8.0,2019-01-02
186,24447228,CHEVROLET,IMPALA,3.0,2019-01-02
187,24447588,FORD,F250,18.0,2019-01-02
188,24453027,NISSAN,ALTIMA,17.0,2019-01-02
189,24447575,FORD,TAURUS,12.0,2019-01-02
190,24447569,NISSAN,MAXIMA,12.0,2019-01-02
191,24447574,CHRYSLER,SEBRING,17.0,2019-01-02
192,24447574,MAZDA,3,17.0,2019-01-02
193,25238713,DODGE,JOURNEY,9.0,2019-01-02
194,24447542,FORD,FUSION,8.0,2019-01-02
195,24586618,FORD,FUSION,8.0,2019-01-02
196,24447565,HYUNDAI,ELANTRA,,2019-01-02
197,24447547,VOLKSWAGEN,GOLF,11.0,2019-01-02
198,24444292,FORD,FUSION,11.0,2019-01-02
199,24447576,HONDA,ACCORD,17.0,2019-01-02
200,24597169,CHEVROLET,EQUINOX,18.0,2019-01-02
201,24447542,CHEVROLET,EXPRESS,8.0,2019-01-02
202,24597169,HONDA,ACCORD,18.0,2019-01-02
203,24447558,HONDA,CIVIC,15.0,2019-01-02
204,24586618,CHEVROLET,TRAVERSE,8.0,2019-01-02
205,24444292,HONDA,ACCORD,11.0,2019-01-02
206,24469342,CHEVROLET,COLORADO,11.0,2019-01-02
207,24453073,FORD,ECONOLINE F450,20.0,2019-01-03
208,24453044,OTHER,BUS,8.0,2019-01-03
209,24453072,CHEVROLET,TRAIL BLAZER,13.0,2019-01-03
210,24453072,JEEP,LIBERTY,13.0,2019-01-03
211,24453073,FORD,ESCAPE,20.0,2019-01-03
212,26139651,PONTIAC,GRAND PRIX,19.0,2019-01-03
213,26144544,KIA MOTORS CORP,OPTIMA,9.0,2019-01-03
214,26144587,TOYOTA,COROLLA,22.0,2019-01-03
215,26144594,BUICK,LACROSSE,23.0,2019-01-03
216,26144869,TOYOTA,CAMRY,22.0,2019-01-03
217,24453044,KIA MOTORS CORP,SORENTO,8.0,2019-01-03
218,24453030,INTERNATIONAL,STRAIGHT TRUCK,8.0,2019-01-03
219,24472877,CHEVROLET,EQUINOX,17.0,2019-01-03
220,24475271,CADILLAC,SRX,19.0,2019-01-03
221,24453030,FORD,F250,8.0,2019-01-03
222,24475271,CHEVROLET,IM,19.0,2019-01-03
223,24452011,MITSUBISHI,OUT,21.0,2019-01-03
224,24448315,PONTIAC,VIBE,8.0,2019-01-03
225,24453079,VOLVO,VNL,14.0,2019-01-03
226,24453060,PETERBILT-MOTORS,379,12.0,2019-01-03
227,24453064,KIA MOTORS CORP,SORENTO,15.0,2019-01-03
228,24475291,HYUNDAI,SANTA FE,16.0,2019-01-03
229,26144544,KIA MOTORS CORP,SEDONA,9.0,2019-01-03
230,24451125,KIA MOTORS CORP,SPORTAGE,17.0,2019-01-03
231,24451125,FORD,EXPLORER,17.0,2019-01-03
232,24465969,FORD,F250,15.0,2019-01-03
233,24453019,PETERBILT-MOTORS,"125"" WB TRACTOR/CUMMINS/A",9.0,2019-01-03
234,26144587,MAZDA,CX-5,22.0,2019-01-03
235,24497721,CHEVROLET,CRUZE,7.0,2019-01-03
236,24452012,KIA MOTORS CORP,SPORTAGE,21.0,2019-01-03
237,24453087,INTERNATIONAL,PROSTAR,19.0,2019-01-03
238,24453043,FORD,EXPEDITION,13.0,2019-01-03
239,24452012,FORD,FUSION,21.0,2019-01-03
240,24475202,CHEVROLET,MALIBU,19.0,2019-01-03
241,24511631,FORD,FOCUS,16.0,2019-01-03
242,24453026,FORD,FUSION,13.0,2019-01-03
243,24453021,FORD,FOCUS,9.0,2019-01-03
244,24475202,BUICK,LUCERNE,19.0,2019-01-03
245,24453037,MAZDA,TRIBUTE,15.0,2019-01-03
246,24453022,CHEVROLET,SILVERADO,9.0,2019-01-03
247,26144806,CHEVROLET,4 DOOR CONVENTIONAL CAB 4X4,14.0,2019-01-03
248,24472877,CHEVROLET,CAPRICE,17.0,2019-01-03
249,24475291,LINCOLN,TOWNCAR,16.0,2019-01-03
250,24465969,AUDI,A7,15.0,2019-01-03
251,24453052,FORD,EDGE,9.0,2019-01-03
252,24453068,HONDA,CRV,16.0,2019-01-03
253,24511631,LINCOLN,MKC,16.0,2019-01-03
254,24448315,DODGE,CHARGER(AND SHELBY CHA,8.0,2019-01-03
255,24453076,FORD,EXPEDITION,13.0,2019-01-03
256,24449662,JEEP,PATRIOT,13.0,2019-01-03
257,24453050,CHEVROLET,2 DOOR CONVENTIONAL CAB 4X2,21.0,2019-01-03
258,24453055,TOYOTA,SIENNA,20.0,2019-01-03
259,26144869,NISSAN,MURANO,22.0,2019-01-03
260,24449662,AUDI,A4,13.0,2019-01-03
261,24469354,NISSAN,MAXIMA,10.0,2019-01-03
262,26144594,TOYOTA,HIGHLANDER,23.0,2019-01-03
263,24469358,DODGE,AVENGER,15.0,2019-01-03
264,26139651,JEEP,PATRIOT,19.0,2019-01-03
265,24453050,CHEVROLET,SILVERADO,21.0,2019-01-03
266,24453021,KIA MOTORS CORP,SOUL,9.0,2019-01-03
267,24453054,HYUNDAI,SONATA,16.0,2019-01-03
268,24453054,OLDSMOBILE,INTRIGUE,16.0,2019-01-03
269,24453156,CHEVROLET,AVALANCHE,12.0,2019-01-03
270,24453057,LEXUS,ES300,17.0,2019-01-03
271,24453067,FORD,TAURUS,17.0,2019-01-03
272,24453069,ACURA,TSX,12.0,2019-01-03
273,24453063,VOLKSWAGEN,GTI,18.0,2019-01-03
274,24453055,NISSAN,ALTIMA,20.0,2019-01-03
275,24453032,AUDI,A4,15.0,2019-01-03
276,24453059,GENERAL MOTORS CORP,CONVENTIONAL CAB 4X4 EXTE,17.0,2019-01-03
277,24453068,SUBARU,FORRESTER,16.0,2019-01-03
278,24453057,TOYOTA,TUNDRA,17.0,2019-01-03
279,24453057,CHEVROLET,COLORADO,17.0,2019-01-03
280,24453019,SUBARU,OUTBACK,9.0,2019-01-03
281,24453087,FORD,FOCUS,19.0,2019-01-03
282,24453022,BMW,320I,9.0,2019-01-03
283,24453024,TESLA MOTORS,MODEL S,11.0,2019-01-03
284,24453026,KIA MOTORS CORP,OPTIMA,13.0,2019-01-03
285,24453065,NISSAN,VERSA,17.0,2019-01-03
286,24453065,MERCURY,GRAND MARQUIS,17.0,2019-01-03
287,24453156,NISSAN,ALTIMA,12.0,2019-01-03
288,24453060,HONDA,CIVIC,12.0,2019-01-03
289,26139650,CHEVROLET,COBALT,18.0,2019-01-03
290,26139650,HYUNDAI,SONATA,18.0,2019-01-03
291,24475255,CHEVROLET,SILVERADO,17.0,2019-01-03
292,24453024,FORD,VICTORIA,11.0,2019-01-03
293,24617021,CADILLAC,ESCALADE,10.0,2019-01-03
294,24453028,FORD,FOCUS,11.0,2019-01-03
295,24453059,FORD,FOCUS,17.0,2019-01-03
296,24453028,CHEVROLET,CITY EXPRESS,11.0,2019-01-03
297,24453043,FORD,FIVE HUNDRED,13.0,2019-01-03
298,24453046,CHEVROLET,IMPALA,8.0,2019-01-03
299,24453039,HONDA,ACCORD,15.0,2019-01-03
300,24453079,FORD,TRANSIT,14.0,2019-01-03
301,24453064,MAZDA,3,15.0,2019-01-03
302,24453039,FORD,TAURUS,15.0,2019-01-03
303,24453052,FORD,FOCUS,9.0,2019-01-03
304,24453070,LEXUS,RX300,19.0,2019-01-03
305,24469358,FORD,F150,15.0,2019-01-03
306,24453062,HYUNDAI,SONATA,16.0,2019-01-03
307,24453070,KIA MOTORS CORP,RIO,19.0,2019-01-03
308,24453070,NISSAN,SE,19.0,2019-01-03
309,24453049,CHEVROLET,IMPALA,16.0,2019-01-03
310,24453048,TOYOTA,COROLLA,20.0,2019-01-03
311,24453049,HONDA,ACCORD,16.0,2019-01-03
312,24453063,FORD,MUSTANG,18.0,2019-01-03
313,24453032,KIA MOTORS CORP,RIO,15.0,2019-01-03
314,24480527,FORD,VICTORIA,12.0,2019-01-04
315,24497666,RAM,1500,18.0,2019-01-04
316,24475280,HONDA,FIT,15.0,2019-01-04
317,24465875,BUICK,TERRAZA,16.0,2019-01-04
318,24501120,DODGE,JOURNEY,17.0,2019-01-04
319,24464419,CHEVROLET,CAPRICE,9.0,2019-01-04
320,24464462,TOYOTA,VENZA,16.0,2019-01-04
321,24524815,NISSAN,ROGUE,17.0,2019-01-04
322,24472862,FORD,ECONOLINE E350,8.0,2019-01-04
323,24464419,FORD,EXPLORER,9.0,2019-01-04
324,24464446,TOYOTA,CAMRY,14.0,2019-01-04
325,24464446,GENERAL MOTORS CORP,YUKON,14.0,2019-01-04
326,24464449,TOYOTA,COROLLA,13.0,2019-01-04
327,24464423,FORD,F150,11.0,2019-01-04
328,24464442,HONDA,PILOT,10.0,2019-01-04
329,24501120,FORD,ESCAPE,17.0,2019-01-04
330,24464442,FORD,FUSION,10.0,2019-01-04
331,24465857,HYUNDAI,ELANTRA,16.0,2019-01-04
332,24465857,BUICK,ENCLAVE,16.0,2019-01-04
333,24516511,MAZDA,3,16.0,2019-01-04
334,24480527,JEEP,CHEROKEE,12.0,2019-01-04
335,24465891,TOYOTA,CAMRY,13.0,2019-01-04
336,24486291,FORD,EXPLORER,12.0,2019-01-04
337,24486291,JEEP,COMPASS,12.0,2019-01-04
338,24512329,FORD,ESCAPE,17.0,2019-01-04
339,24886126,MAZDA,3,18.0,2019-01-04
340,24465848,FORD,EXPLORER SPORT TRAC,11.0,2019-01-04
341,24465874,JEEP,LIBERTY,17.0,2019-01-04
342,26144914,CHEVROLET,IMPALA,11.0,2019-01-04
343,24464513,FORD,FUSION,18.0,2019-01-04
344,24464449,CHEVROLET,IMPALA,13.0,2019-01-04
345,24465874,TOYOTA,4RUNNER SR5,17.0,2019-01-04
346,24480567,SUBARU,OUTLANDER,23.0,2019-01-04
347,24465867,FORD,FOCUS,17.0,2019-01-04
348,24497601,FORD,EDGE,14.0,2019-01-04
349,24464535,INTERNATIONAL,LONESTAR,19.0,2019-01-04
350,24464515,CHEVROLET,SILVERADO,20.0,2019-01-04
351,24464520,GENERAL MOTORS CORP,CONVENTIONAL CAB 4X2 EXTE,20.0,2019-01-04
352,24464524,MAZDA,B-SERIES TRUCK,19.0,2019-01-04
353,24465899,FORD,F150,23.0,2019-01-04
354,24566529,HONDA,ACCORD,20.0,2019-01-04
355,24480538,TOYOTA,CAMRY,19.0,2019-01-04
356,24465880,FORD,F250,16.0,2019-01-04
357,24472876,GENERAL MOTORS CORP,YUKON,17.0,2019-01-04
358,24472876,FORD,EDGE,17.0,2019-01-04
359,24453088,FORD,FOCUS,5.0,2019-01-04
360,24480567,HONDA,ACCORD,23.0,2019-01-04
361,24524850,VOLKSWAGEN,PASSAT,17.0,2019-01-04
362,24456568,FORD,FIESTA,17.0,2019-01-04
363,24480508,FORD,MUSTANG,15.0,2019-01-04
364,24465867,DODGE,RAM PICKUP,17.0,2019-01-04
365,24464481,MAZDA,B-SERIES TRUCK,15.0,2019-01-04
366,24464499,FORD,F150,12.0,2019-01-04
367,24464534,FORD,F150,19.0,2019-01-04
368,24455503,FORD,MUSTANG,12.0,2019-01-04
369,24464467,BUICK,ENCLAVE,16.0,2019-01-04
370,24465961,FORD,ESCAPE,14.0,2019-01-04
371,24453152,CHEVROLET,TRAIL BLAZER,7.0,2019-01-04
372,24464517,CHEVROLET,SILVERADO,18.0,2019-01-04
373,24465842,FORD,F150,19.0,2019-01-04
374,24464459,DODGE,RAM PICKUP,17.0,2019-01-04
375,24464536,HONDA,RIDGELINE,18.0,2019-01-04
376,24464467,RAM,1500,16.0,2019-01-04
377,24464536,TOYOTA,TACOMA,18.0,2019-01-04
378,24480567,MERCURY,GRAND MARQUIS,23.0,2019-01-04
379,24453121,CHEVROLET,MALIBU,7.0,2019-01-04
380,24480567,CHEVROLET,IMPALA,23.0,2019-01-04
381,24480512,MERCEDES BENZ,C300,17.0,2019-01-04
382,24516511,FORD,F150,16.0,2019-01-04
383,24524850,CHEVROLET,SILVERADO,17.0,2019-01-04
384,24464481,FORD,FOCUS,15.0,2019-01-04
385,24464436,FORD,EXPLORER,14.0,2019-01-04
386,24465854,CHEVROLET,SILVERADO,17.0,2019-01-04
387,24464423,FORD,F800 SERIES,11.0,2019-01-04
388,24464433,JEEP,CHEROKEE,13.0,2019-01-04
389,24457735,KIA MOTORS CORP,SPECTRA,13.0,2019-01-04
390,24464472,FREIGHTLINER,M2 CONVENTIONAL,12.0,2019-01-04
391,24453121,SATURN,VUE,7.0,2019-01-04
392,24480567,HONDA,ODYSSEY,23.0,2019-01-04
393,24464494,FORD,ECONOLINE F450,21.0,2019-01-04
394,24457735,MERCEDES BENZ,S430V,13.0,2019-01-04
395,24464513,FORD,FOCUS,18.0,2019-01-04
396,24464430,MERCURY,MOUNTAINEER,11.0,2019-01-04
397,24464511,TOYOTA,VENZA,20.0,2019-01-04
398,24455504,HONDA,CRV,11.0,2019-01-04
399,24498128,RAM,1500,15.0,2019-01-04
400,24464487,DODGE,RAM PICKUP,12.0,2019-01-04
401,24453123,HONDA,CRV,7.0,2019-01-04
402,24453123,HONDA,PILOT,7.0,2019-01-04
403,25586585,RAM,1500,12.0,2019-01-04
404,24480507,FORD,F150,14.0,2019-01-04
405,24457549,TOYOTA,VENZA,13.0,2019-01-04
406,24480538,FORD,ECONOLINE F450,19.0,2019-01-04
407,24454914,HONDA,CIVIC,14.0,2019-01-04
408,24455070,FORD,FOCUS,9.0,2019-01-04
409,24464489,FORD,F350,11.0,2019-01-04
410,24455504,JEEP,CHEROKEE,11.0,2019-01-04
411,24464485,MERCEDES BENZ,CLK320,16.0,2019-01-04
412,24464433,CHEVROLET,COBALT,13.0,2019-01-04
413,24465841,TOYOTA,RAV4,18.0,2019-01-04
414,24465497,TOYOTA,COROLLA,18.0,2019-01-04
415,24464523,BUICK,LE SABRE,16.0,2019-01-04
416,24464493,LINCOLN,LS,18.0,2019-01-04
417,24464494,TOYOTA,CAMRY,21.0,2019-01-04
418,24997413,VOLKSWAGEN,JETTA,15.0,2019-01-04
419,24464526,VOLKSWAGEN,CC,16.0,2019-01-04
420,26684360,HYUNDAI,SANTA FE,19.0,2019-01-04
421,25586584,JEEP,COMPASS,15.0,2019-01-04
422,25876692,BMW,328I,9.0,2019-01-04
423,25876692,CHEVROLET,SONIC,9.0,2019-01-04
424,26144914,PONTIAC,G6,11.0,2019-01-04
425,24465856,PONTIAC,GRAND AM,7.0,2019-01-04
426,24456567,MERCEDES BENZ,S430V,16.0,2019-01-04
427,24512329,CHRYSLER,300M,17.0,2019-01-04
428,24456567,HYUNDAI,ELANTRA,16.0,2019-01-04
429,24465896,TOYOTA,4RUNNER SR5,12.0,2019-01-04
430,24524815,HONDA,ODYSSEY,17.0,2019-01-04
431,24512329,TOYOTA,COROLLA,17.0,2019-01-04
432,24453088,MAZDA,MAZDA 6,5.0,2019-01-04
433,24464524,TOYOTA,AVALON,19.0,2019-01-04
434,24464532,NISSAN,VERSA,15.0,2019-01-04
435,24512329,KIA MOTORS CORP,SOUL,17.0,2019-01-04
436,24516511,GENERAL MOTORS CORP,4 DOOR CONVENTIONAL CAB 4X4,16.0,2019-01-04
437,25586584,VOLKSWAGEN,PASSAT,15.0,2019-01-04
438,24465847,BMW,550I,15.0,2019-01-04
439,24465842,NISSAN,ALTIMA,19.0,2019-01-04
440,24464535,OLDSMOBILE,CUTLASS,19.0,2019-01-04
441,24465909,NISSAN,SENTRA,18.0,2019-01-04
442,24465909,MERCURY,GRAND MARQUIS,18.0,2019-01-04
443,24501131,FORD,FOCUS,18.0,2019-01-04
444,24464505,HYUNDAI,A,13.0,2019-01-04
445,24464539,CHEVROLET,CRUZE LS,19.0,2019-01-04
446,24465899,HONDA,ACCORD,23.0,2019-01-04
447,24464529,CHEVROLET,COBALT,18.0,2019-01-04
448,24464533,KIA MOTORS CORP,FORTE,19.0,2019-01-04
449,24464534,FORD,FUSION,19.0,2019-01-04
450,24464531,KIA MOTORS CORP,OPTIMA,9.0,2019-01-04
451,24480507,CHEVROLET,SUBURBAN,14.0,2019-01-04
452,24464532,TOYOTA,COROLLA,15.0,2019-01-04
453,24480512,DODGE,JOURNEY,17.0,2019-01-04
454,24464532,TOYOTA,CAMRY,15.0,2019-01-04
455,24465908,HYUNDAI,SONATA,18.0,2019-01-04
456,24453124,LINCOLN,MKZ,6.0,2019-01-04
457,24453124,FORD,FIESTA,6.0,2019-01-04
458,24465843,HONDA,ACCORD,22.0,2019-01-04
459,24464476,TOYOTA,CAMRY,16.0,2019-01-04
460,24464489,CHEVROLET,CAVALIER,11.0,2019-01-04
461,24475573,CHEVROLET,EXPRESS,12.0,2019-01-04
462,24457314,FORD,TAURUS,23.0,2019-01-04
